"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.649458300E-1,-3.909537569E-2,4.108068720E-2,2.718350291E-2
7.671822190E-1,-4.077525437E-2,1.924225502E-2,2.214386500E-2
7.694190350E-1,-3.863722831E-2,4.581489135E-3,1.603521220E-2
7.716558520E-1,-3.497203439E-2,-3.054326226E-4,1.237002108E-2
7.738912040E-1,-3.375030309E-2,-2.748893574E-3,9.926560335E-3
7.761274710E-1,-3.375030309E-2,-3.970623948E-3,2.596177394E-3
7.783635550E-1,-3.634648025E-2,-9.926560335E-3,-6.108652335E-3
7.805999440E-1,-3.390302137E-2,-1.970040426E-2,-1.343903504E-2
7.828364550E-1,-3.665191308E-2,-3.420845419E-2,-1.832595654E-2
7.850726000E-1,-3.924809024E-2,-4.260785133E-2,-2.458732575E-2
7.873094770E-1,-3.940080851E-2,-4.993823543E-2,-2.825251780E-2
7.895464770E-1,-4.062253982E-2,-5.115996301E-2,-2.947424725E-2
7.917806080E-1,-4.199698567E-2,-5.360342562E-2,-2.458732575E-2
7.940129080E-1,-4.566217586E-2,-5.711590126E-2,-2.229658142E-2
7.962536920E-1,-4.841107130E-2,-6.307183951E-2,-1.985312067E-2
7.984905690E-1,-5.192354694E-2,-6.062837690E-2,-1.740965992E-2
8.007283000E-1,-5.451972410E-2,-6.414084882E-2,-1.130100712E-2
8.029630420E-1,-5.345070735E-2,-6.902777404E-2,-7.635815535E-3
8.051997970E-1,-5.589416996E-2,-6.780604273E-2,-5.192354787E-3
8.074367970E-1,-5.711590126E-2,-6.780604273E-2,-3.054326226E-4
8.096722090E-1,-5.726861581E-2,-6.780604273E-2,2.138028387E-3
8.119082320E-1,-5.604688451E-2,-7.147123665E-2,3.359758761E-3
8.141443780E-1,-5.360342562E-2,-7.024950534E-2,4.581489135E-3
8.163811940E-1,-5.238169432E-2,-7.147123665E-2,9.468411095E-3
