"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.734860165E0,2.226499939E1,5.990200043E0,-2.815760040E1
3.744864071E0,2.237479973E1,6.466000080E0,-2.826739883E1
3.754871884E0,2.205760002E1,6.661200047E0,-2.787699890E1
3.764860409E0,2.236260033E1,6.844199657E0,-2.816979980E1
3.774861386E0,2.237479973E1,6.844199657E0,-2.826739883E1
3.784860409E0,2.225279999E1,7.417599678E0,-2.758419991E1
3.794871884E0,2.275300026E1,7.698199749E0,-2.807219887E1
3.804860409E0,2.256999969E1,7.881199837E0,-2.819419861E1
3.814871884E0,2.314340019E1,7.893399715E0,-2.786479950E1
3.824854794E0,2.324099922E1,8.564399719E0,-2.787699890E1
3.834871884E0,2.354599953E1,9.027999878E0,-2.816979980E1
3.844867733E0,2.304579926E1,9.308599472E0,-2.790139961E1
3.854871884E0,2.365579987E1,9.967399597E0,-2.829179955E1
3.864871884E0,2.343619919E1,9.796599388E0,-2.780379868E1
3.874872128E0,2.354599953E1,1.016259956E1,-2.799899864E1
3.884871640E0,2.404619980E1,1.101659966E1,-2.820639992E1
3.894871884E0,2.393639946E1,1.140699959E1,-2.781599998E1
3.904871884E0,2.422920036E1,1.140699959E1,-2.780379868E1
3.914861630E0,2.364360046E1,1.205359936E1,-2.804780006E1
3.924861630E0,2.404619980E1,1.167539978E1,-2.821859932E1
3.934860897E0,2.442440033E1,1.254160023E1,-2.782819939E1
3.944871884E0,2.394859886E1,1.300519943E1,-2.815760040E1
3.954860653E0,2.432679939E1,1.415199947E1,-2.757199860E1
3.964871640E0,2.393639946E1,1.433500004E1,-2.769400024E1
3.974860409E0,2.433899879E1,1.423740005E1,-2.807219887E1
3.984871884E0,2.382659912E1,1.490839958E1,-2.751099968E1
3.994868222E0,2.392420006E1,1.490839958E1,-2.741339874E1
4.004872128E0,2.403400040E1,1.527439976E1,-2.781599998E1
4.014860409E0,2.382659912E1,1.556719971E1,-2.723040009E1
